"week_in_monthweek_2","week_in_monthweek_3","week_in_monthweek_4","department","daySaturday","daySunday","dayThursday","dayTuesday","dayWednesday","team2","team3","team4","team5","team6","team7","team8","team9","team10","team11","team12","targeted_productivity","smv","over_time","incentive","no_of_style_change","no_of_workers","wip_sewing","y"
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.9,0,960,0,8,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,0,1080,0,9,0,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,3.94,0,2880,0,12,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,26.82,7020,65,0,58,1079,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,26.82,7140,65,0,59,1322,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,0,3600,0,15,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,30.1,5160,50,1,58,964,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1132,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,3420,50,0,58,357,1
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,0,1440,0,12,0,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,3.94,0,960,0,8,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,0,960,0,8,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,45,0,52,1193,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,16.1,5520,30,1,45,817,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,6000,30,0,50,1576,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,0,1200,0,10,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.65,23.41,4560,35,1,38,1262,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,30.48,6720,26,1,56,953,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,26.82,7080,23,1,59,919,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30.48,6600,0,1,55,1161,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,0,960,0,8,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,3.9,0,960,0,8,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,1080,0,0,9,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6,3.94,1440,0,0,12,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,26.82,7080,75,0,59,1574,1
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,1440,0,0,12,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,3.94,960,0,0,8,0,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,960,0,0,8,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,26.82,5880,65,0,59,1104,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,1800,0,0,15,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1069,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,30.1,6960,63,1,58,756,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,3420,50,0,58,338,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.9,960,0,0,8,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.75,21.82,6000,34,0,50,1499,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,45,0,52,1247,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,960,0,0,8,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7,30.48,6840,30,1,57,923,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,23.41,4560,30,1,38,1180,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,16.1,5400,40,1,45,957,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.65,26.82,7080,26,1,59,1001,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6,30.48,6840,25,1,57,1017,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.65,3.9,960,0,0,8,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,3.9,960,0,0,8,0,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,960,0,0,8,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,2160,0,0,9,0,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,2.9,2400,0,0,10,0,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.75,3.9,1920,0,0,8,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.75,3.94,1920,0,0,8,0,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,1920,0,0,8,0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,470,1
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,30.1,6960,63,1,58,735,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,3420,50,0,58,560,1
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,1920,0,0,8,0,0
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7,3.94,1440,0,0,12,0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75,21.82,6000,34,0,50,1674,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,5040,45,0,52,290,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.75,16.1,5400,45,1,45,971,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,26.82,7080,45,0,59,1322,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.75,26.82,7080,45,0,59,1054,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7,26.82,6960,30,1,58,992,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,30.48,6840,30,1,57,914,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,23.41,4560,40,1,38,1128,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.65,30.48,6840,26,1,57,935,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75,2.9,960,0,0,8,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,3.9,960,0,0,8,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.65,3.9,960,0,0,8,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,1800,0,0,15,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,2.9,720,0,0,6,0,0
